"status"	"family"	"pval"	"qval"	"gene_id"	"gene_short_name"	"num_cells_expressed"	"use_for_ordering"
"ENSG00000188846"	"OK"	"negbinomial.size"	5.14517282500912e-49	5.84125942951655e-47	"ENSG00000188846"	"RPL14"	12508	FALSE
"ENSG00000232112"	"OK"	"negbinomial.size"	8.03917701088315e-55	1.01315756512387e-52	"ENSG00000232112"	"TMA7"	11481	TRUE
"ENSG00000144834"	"OK"	"negbinomial.size"	2.28791670217075e-39	1.94006862578516e-37	"ENSG00000144834"	"TAGLN3"	1801	TRUE
"ENSG00000172020"	"OK"	"negbinomial.size"	3.75387297385163e-89	8.45359885931146e-87	"ENSG00000172020"	"GAP43"	1224	TRUE
"ENSG00000114315"	"OK"	"negbinomial.size"	7.56169925061761e-36	5.55481618212482e-34	"ENSG00000114315"	"HES1"	1558	TRUE
"ENSG00000169020"	"OK"	"negbinomial.size"	2.2672396419121e-57	3.08367039217293e-55	"ENSG00000169020"	"ATP5I"	9187	FALSE
"ENSG00000163682"	"OK"	"negbinomial.size"	1.47677331292444e-45	1.52529586463481e-43	"ENSG00000163682"	"RPL9"	12625	FALSE
"ENSG00000109475"	"OK"	"negbinomial.size"	5.78803432409857e-39	4.73275163750846e-37	"ENSG00000109475"	"RPL34"	12631	TRUE
"ENSG00000164104"	"OK"	"negbinomial.size"	2.61235462144276e-46	2.78185390967125e-44	"ENSG00000164104"	"HMGB2"	7468	TRUE
"ENSG00000176788"	"OK"	"negbinomial.size"	1.01119246488878e-87	2.20488109367892e-85	"ENSG00000176788"	"BASP1"	6168	TRUE
"ENSG00000145741"	"OK"	"negbinomial.size"	2.08640746010663e-148	8.68514523620752e-146	"ENSG00000145741"	"BTF3"	11778	TRUE
"ENSG00000171530"	"OK"	"negbinomial.size"	1.73208935794071e-100	4.57571375192913e-98	"ENSG00000171530"	"TBCA"	10226	TRUE
"ENSG00000175745"	"OK"	"negbinomial.size"	1.56422951876787e-36	1.1741978633505e-34	"ENSG00000175745"	"NR2F1"	6360	TRUE
"ENSG00000164904"	"OK"	"negbinomial.size"	6.95530908636953e-39	5.65355508399161e-37	"ENSG00000164904"	"ALDH7A1"	1824	FALSE
"ENSG00000181163"	"OK"	"negbinomial.size"	6.33713864382707e-55	8.06048829169004e-53	"ENSG00000181163"	"NPM1"	12253	TRUE
"ENSG00000137285"	"OK"	"negbinomial.size"	1.29561164570587e-100	3.48976807393364e-98	"ENSG00000137285"	"TUBB2B"	11224	TRUE
"ENSG00000124766"	"OK"	"negbinomial.size"	4.19905347990738e-136	1.64806850438536e-133	"ENSG00000124766"	"SOX4"	7594	TRUE
"ENSG00000187837"	"OK"	"negbinomial.size"	1.53941523154869e-42	1.47880748501988e-40	"ENSG00000187837"	"HIST1H1C"	2255	TRUE
"ENSG00000197061"	"OK"	"negbinomial.size"	1.57146395548769e-51	1.82942375902833e-49	"ENSG00000197061"	"HIST1H4C"	8288	TRUE
"ENSG00000168298"	"OK"	"negbinomial.size"	4.15042767629021e-38	3.3147921505348e-36	"ENSG00000168298"	"HIST1H1E"	2329	TRUE
"ENSG00000184357"	"OK"	"negbinomial.size"	2.26661276025266e-46	2.43253589746803e-44	"ENSG00000184357"	"HIST1H1B"	340	FALSE
"ENSG00000204525"	"OK"	"negbinomial.size"	7.80441007641948e-81	1.57660560617315e-78	"ENSG00000204525"	"HLA-C"	2130	TRUE
"ENSG00000234745"	"OK"	"negbinomial.size"	1.47411853149593e-172	7.78844856429217e-170	"ENSG00000234745"	"HLA-B"	3065	TRUE
"ENSG00000213719"	"OK"	"negbinomial.size"	6.34718083181613e-123	2.17978057716646e-120	"ENSG00000213719"	"CLIC1"	2583	TRUE
"ENSG00000231500"	"OK"	"negbinomial.size"	1.35022687171831e-39	1.1665450652072e-37	"ENSG00000231500"	"RPS18"	12631	TRUE
"ENSG00000137309"	"OK"	"negbinomial.size"	3.0078002282888e-146	1.21523975694127e-143	"ENSG00000137309"	"HMGA1"	10823	TRUE
"ENSG00000096384"	"OK"	"negbinomial.size"	1.85892004026828e-89	4.25599743219422e-87	"ENSG00000096384"	"HSP90AB1"	11759	TRUE
"ENSG00000272398"	"OK"	"negbinomial.size"	5.28127160553741e-44	5.18205914609053e-42	"ENSG00000272398"	"CD24"	9607	TRUE
"ENSG00000112306"	"OK"	"negbinomial.size"	9.69081037169185e-37	7.43702022770564e-35	"ENSG00000112306"	"RPS12"	12630	TRUE
"ENSG00000120437"	"OK"	"negbinomial.size"	1.8766307228695e-162	8.31589556130916e-160	"ENSG00000120437"	"ACAT2"	6307	TRUE
"ENSG00000122566"	"OK"	"negbinomial.size"	2.32195642087407e-58	3.25476687281092e-56	"ENSG00000122566"	"HNRNPA2B1"	9831	TRUE
"ENSG00000122565"	"OK"	"negbinomial.size"	2.99991574095789e-70	5.56889763966738e-68	"ENSG00000122565"	"CBX3"	10235	TRUE
"ENSG00000225792"	"OK"	"negbinomial.size"	2.43757732895463e-59	3.5247368176684e-57	"ENSG00000225792"	"AC004540.4"	806	FALSE
"ENSG00000106153"	"OK"	"negbinomial.size"	0	0	"ENSG00000106153"	"CHCHD2"	2970	TRUE
"ENSG00000205542"	"OK"	"negbinomial.size"	0	0	"ENSG00000205542"	"TMSB4X"	12575	TRUE
"ENSG00000046653"	"OK"	"negbinomial.size"	9.88985987415627e-107	2.8303542727351e-104	"ENSG00000046653"	"GPM6B"	3958	FALSE
"ENSG00000182287"	"OK"	"negbinomial.size"	2.91687063484479e-165	1.33563506369543e-162	"ENSG00000182287"	"AP1S2"	4084	TRUE
"ENSG00000173674"	"OK"	"negbinomial.size"	1.66949114578731e-113	5.09639997104007e-111	"ENSG00000173674"	"EIF1AX"	7201	FALSE
"ENSG00000102172"	"OK"	"negbinomial.size"	4.8481128981113e-178	2.6639410752542e-175	"ENSG00000102172"	"SMS"	7011	TRUE
"ENSG00000130741"	"OK"	"negbinomial.size"	8.10546980930822e-59	1.14788493577801e-56	"ENSG00000130741"	"EIF2S3"	3657	FALSE
"ENSG00000147123"	"OK"	"negbinomial.size"	1.86757895021097e-90	4.50086527000843e-88	"ENSG00000147123"	"NDUFB11"	7761	FALSE
"ENSG00000196368"	"OK"	"negbinomial.size"	7.80851920182818e-99	2.02387977878328e-96	"ENSG00000196368"	"NUDT11"	3202	FALSE
"ENSG00000179222"	"OK"	"negbinomial.size"	4.79812357300148e-45	4.88235729794973e-43	"ENSG00000179222"	"MAGED1"	3225	FALSE
"ENSG00000089289"	"OK"	"negbinomial.size"	1.12073638942469e-120	3.66560851941118e-118	"ENSG00000089289"	"IGBP1"	3712	TRUE
"ENSG00000102309"	"OK"	"negbinomial.size"	8.0424260079238e-46	8.36960652051889e-44	"ENSG00000102309"	"PIN4"	4333	FALSE
"ENSG00000198034"	"OK"	"negbinomial.size"	0	0	"ENSG00000198034"	"RPS4X"	12619	TRUE
"ENSG00000198157"	"OK"	"negbinomial.size"	1.42903940279234e-44	1.41228160260133e-42	"ENSG00000198157"	"HMGN5"	1785	FALSE
"ENSG00000147180"	"OK"	"negbinomial.size"	5.42978026788011e-103	1.52222227632386e-100	"ENSG00000147180"	"ZNF711"	2072	TRUE
"ENSG00000158164"	"OK"	"negbinomial.size"	5.08900459311611e-52	6.02652207721e-50	"ENSG00000158164"	"TMSB15A"	8987	TRUE
"ENSG00000180964"	"OK"	"negbinomial.size"	9.12469242325413e-244	6.59715262201274e-241	"ENSG00000180964"	"TCEAL8"	5166	TRUE
"ENSG00000182916"	"OK"	"negbinomial.size"	3.59811258256102e-91	8.826298669043e-89	"ENSG00000182916"	"TCEAL7"	636	TRUE
"ENSG00000185222"	"OK"	"negbinomial.size"	7.34775893833032e-246	5.60756469643575e-243	"ENSG00000185222"	"WBP5"	5461	TRUE
"ENSG00000166681"	"OK"	"negbinomial.size"	0	0	"ENSG00000166681"	"NGFRAP1"	10459	TRUE
"ENSG00000133142"	"OK"	"negbinomial.size"	6.09279340091802e-77	1.1956671849773e-74	"ENSG00000133142"	"TCEAL4"	5000	FALSE
"ENSG00000123562"	"OK"	"negbinomial.size"	7.28833682368149e-67	1.28358824290914e-64	"ENSG00000123562"	"MORF4L2"	5819	FALSE
"ENSG00000158427"	"OK"	"negbinomial.size"	9.12988558007424e-102	2.5083447642696e-99	"ENSG00000158427"	"TMSB15B"	1311	FALSE
"ENSG00000077264"	"OK"	"negbinomial.size"	3.27442318635217e-65	5.48545747694144e-63	"ENSG00000077264"	"PAK3"	1330	TRUE
"ENSG00000077279"	"OK"	"negbinomial.size"	7.35961586010105e-256	6.73993620468055e-253	"ENSG00000077279"	"DCX"	1946	TRUE
"ENSG00000198918"	"OK"	"negbinomial.size"	1.04883358280687e-39	9.17695982612609e-38	"ENSG00000198918"	"RPL39"	12631	FALSE
"ENSG00000101972"	"OK"	"negbinomial.size"	3.30204004483326e-36	2.43871634924056e-34	"ENSG00000101972"	"STAG2"	1992	FALSE
"ENSG00000156531"	"OK"	"negbinomial.size"	7.33762335565595e-57	9.88205216045547e-55	"ENSG00000156531"	"PHF6"	3447	FALSE
"ENSG00000134590"	"OK"	"negbinomial.size"	5.5876226471681e-112	1.66863418052496e-109	"ENSG00000134590"	"FAM127A"	2985	FALSE
"ENSG00000203950"	"OK"	"negbinomial.size"	1.68048036272545e-40	1.4990103079714e-38	"ENSG00000203950"	"FAM127B"	3448	FALSE
"ENSG00000022267"	"OK"	"negbinomial.size"	1.50669725670539e-62	2.32556182195078e-60	"ENSG00000022267"	"FHL1"	2900	FALSE
"ENSG00000147274"	"OK"	"negbinomial.size"	2.31308385533365e-306	2.26963092290845e-303	"ENSG00000147274"	"RBMX"	11925	TRUE
"ENSG00000129682"	"OK"	"negbinomial.size"	6.34675968184198e-48	6.97483501995707e-46	"ENSG00000129682"	"FGF13"	2142	FALSE
"ENSG00000185985"	"OK"	"negbinomial.size"	1.95285374425257e-42	1.86294110311094e-40	"ENSG00000185985"	"SLITRK2"	184	FALSE
"ENSG00000079459"	"OK"	"negbinomial.size"	2.72342972530583e-61	4.11118177324464e-59	"ENSG00000079459"	"FDFT1"	5797	TRUE
"ENSG00000061337"	"OK"	"negbinomial.size"	8.64814834779617e-65	1.41428111730567e-62	"ENSG00000061337"	"LZTS1"	398	TRUE
"ENSG00000104722"	"OK"	"negbinomial.size"	3.20866826208931e-58	4.45227029457787e-56	"ENSG00000104722"	"NEFM"	1925	TRUE
"ENSG00000277586"	"OK"	"negbinomial.size"	2.45554360286623e-43	2.39232641649456e-41	"ENSG00000277586"	"NEFL"	3984	TRUE
"ENSG00000092964"	"OK"	"negbinomial.size"	1.44254202883072e-56	1.92390289806287e-54	"ENSG00000092964"	"DPYSL2"	4805	FALSE
"ENSG00000015592"	"OK"	"negbinomial.size"	2.79227117574166e-52	3.3646867667687e-50	"ENSG00000015592"	"STMN4"	763	TRUE
"ENSG00000104332"	"OK"	"negbinomial.size"	4.27766310612965e-55	5.4917998213928e-53	"ENSG00000104332"	"SFRP1"	1494	FALSE
"ENSG00000147604"	"OK"	"negbinomial.size"	1.02794807501504e-40	9.22936124606642e-39	"ENSG00000147604"	"RPL7"	12624	TRUE
"ENSG00000104435"	"OK"	"negbinomial.size"	3.6170123466541e-155	1.5527155814371e-152	"ENSG00000104435"	"STMN2"	1663	TRUE
"ENSG00000184672"	"OK"	"negbinomial.size"	3.07945597535298e-37	2.4035503825809e-35	"ENSG00000184672"	"RALYL"	1475	FALSE
"ENSG00000070756"	"OK"	"negbinomial.size"	2.52766411041925e-48	2.84610835121552e-46	"ENSG00000070756"	"PABPC1"	11909	TRUE
"ENSG00000164985"	"OK"	"negbinomial.size"	3.28443155260632e-39	2.73443855988806e-37	"ENSG00000164985"	"PSIP1"	5944	FALSE
"ENSG00000147872"	"OK"	"negbinomial.size"	4.08855569455306e-48	4.52939432065125e-46	"ENSG00000147872"	"PLIN2"	1550	FALSE
"ENSG00000137154"	"OK"	"negbinomial.size"	4.56164628785535e-62	6.96259278402987e-60	"ENSG00000137154"	"RPS6"	12625	TRUE
"ENSG00000106853"	"OK"	"negbinomial.size"	6.04356749663352e-41	5.49804547690428e-39	"ENSG00000106853"	"PTGR1"	770	FALSE
"ENSG00000197958"	"OK"	"negbinomial.size"	1.83722605893932e-53	2.25339056889727e-51	"ENSG00000197958"	"RPL12"	12616	TRUE
"ENSG00000188229"	"OK"	"negbinomial.size"	2.35999656164867e-39	1.98891243971582e-37	"ENSG00000188229"	"TUBB4B"	4813	TRUE
"ENSG00000185201"	"OK"	"negbinomial.size"	2.84125795003239e-39	2.37990002802408e-37	"ENSG00000185201"	"IFITM2"	1167	FALSE
"ENSG00000177600"	"OK"	"negbinomial.size"	4.52713735840256e-225	3.1094642946188e-222	"ENSG00000177600"	"RPLP2"	12624	TRUE
"ENSG00000133812"	"OK"	"negbinomial.size"	1.24482252981437e-39	1.08228652481393e-37	"ENSG00000133812"	"SBF2"	1349	TRUE
"ENSG00000134333"	"OK"	"negbinomial.size"	1.97947471490242e-170	1.00711274661535e-167	"ENSG00000134333"	"LDHA"	3401	TRUE
"ENSG00000110492"	"OK"	"negbinomial.size"	2.07711377314596e-128	7.50876628992263e-126	"ENSG00000110492"	"MDK"	11065	TRUE
"ENSG00000251562"	"OK"	"negbinomial.size"	0	0	"ENSG00000251562"	"MALAT1"	12618	TRUE
"ENSG00000110092"	"OK"	"negbinomial.size"	6.39103588187807e-88	1.4160267727316e-85	"ENSG00000110092"	"CCND1"	2818	TRUE
"ENSG00000149273"	"OK"	"negbinomial.size"	7.09000740209776e-48	7.72979616528706e-46	"ENSG00000149273"	"RPS3"	12625	TRUE
"ENSG00000182667"	"OK"	"negbinomial.size"	1.63028175859322e-253	1.39969878236219e-250	"ENSG00000182667"	"NTM"	3569	TRUE
"ENSG00000151465"	"OK"	"negbinomial.size"	4.01591774864923e-39	3.32329289838521e-37	"ENSG00000151465"	"CDC123"	2988	FALSE
"ENSG00000171314"	"OK"	"negbinomial.size"	3.17774746050065e-54	3.96842880589977e-52	"ENSG00000171314"	"PGAM1"	6731	FALSE
"ENSG00000111640"	"OK"	"negbinomial.size"	6.43348795582627e-59	9.20591917179015e-57	"ENSG00000111640"	"GAPDH"	12618	TRUE
"ENSG00000111669"	"OK"	"negbinomial.size"	3.78451586578012e-117	1.1815430556414e-114	"ENSG00000111669"	"TPI1"	9142	TRUE
"ENSG00000008394"	"OK"	"negbinomial.size"	7.42352533554223e-108	2.16972271349667e-105	"ENSG00000008394"	"MGST1"	5573	TRUE
"ENSG00000123416"	"OK"	"negbinomial.size"	1.31079300579533e-62	2.04617767279664e-60	"ENSG00000123416"	"TUBA1B"	11623	TRUE
"ENSG00000258017"	"OK"	"negbinomial.size"	3.48956650436789e-37	2.70825847855942e-35	"ENSG00000258017"	"RP11-386G11.10"	467	FALSE
"ENSG00000167553"	"OK"	"negbinomial.size"	1.1195266188812e-55	1.45084312863878e-53	"ENSG00000167553"	"TUBA1C"	1395	TRUE
"ENSG00000197111"	"OK"	"negbinomial.size"	1.22521597117231e-44	1.21962259391261e-42	"ENSG00000197111"	"PCBP2"	9262	FALSE
"ENSG00000250742"	"OK"	"negbinomial.size"	1.48028742390959e-36	1.11729166715637e-34	"ENSG00000250742"	"RP11-834C11.4"	2986	TRUE
"ENSG00000229117"	"OK"	"negbinomial.size"	7.75427161631698e-86	1.63877583374379e-83	"ENSG00000229117"	"RPL41"	12631	TRUE
"ENSG00000120833"	"OK"	"negbinomial.size"	2.67673880824312e-63	4.27562337312043e-61	"ENSG00000120833"	"SOCS2"	2011	FALSE
"ENSG00000111142"	"OK"	"negbinomial.size"	4.19992841145121e-38	3.33493737503499e-36	"ENSG00000111142"	"METAP2"	8313	FALSE
"ENSG00000166598"	"OK"	"negbinomial.size"	5.08815060430125e-68	9.19683221727451e-66	"ENSG00000166598"	"HSP90B1"	6144	TRUE
"ENSG00000089009"	"OK"	"negbinomial.size"	0	0	"ENSG00000089009"	"RPL6"	12623	TRUE
"ENSG00000189403"	"OK"	"negbinomial.size"	3.30921216502279e-56	4.37102379912673e-54	"ENSG00000189403"	"HMGB1"	11537	TRUE
"ENSG00000213741"	"OK"	"negbinomial.size"	0	0	"ENSG00000213741"	"RPS29"	12597	TRUE
"ENSG00000119705"	"OK"	"negbinomial.size"	1.26866999539134e-36	9.68206651482824e-35	"ENSG00000119705"	"SLIRP"	8599	FALSE
"ENSG00000183648"	"OK"	"negbinomial.size"	1.61296053766994e-66	2.80471378556608e-64	"ENSG00000183648"	"NDUFB1"	6862	FALSE
"ENSG00000080824"	"OK"	"negbinomial.size"	0	0	"ENSG00000080824"	"HSP90AA1"	11399	TRUE
"ENSG00000100664"	"OK"	"negbinomial.size"	9.17602136700779e-52	1.07735902152638e-49	"ENSG00000100664"	"EIF5"	8017	FALSE
"ENSG00000166165"	"OK"	"negbinomial.size"	1.10652329571046e-186	6.33346271382272e-184	"ENSG00000166165"	"CKB"	11425	TRUE
"ENSG00000182636"	"OK"	"negbinomial.size"	3.02600689947244e-83	6.29822072394742e-81	"ENSG00000182636"	"NDN"	4292	TRUE
"ENSG00000182117"	"OK"	"negbinomial.size"	2.13026511492546e-40	1.88796463766007e-38	"ENSG00000182117"	"NOP10"	6616	FALSE
"ENSG00000167004"	"OK"	"negbinomial.size"	1.07166625284975e-41	9.94694548337638e-40	"ENSG00000167004"	"PDIA3"	3693	FALSE
"ENSG00000182718"	"OK"	"negbinomial.size"	1.45408416193348e-191	8.68467570977401e-189	"ENSG00000182718"	"ANXA2"	1884	TRUE
"ENSG00000137818"	"OK"	"negbinomial.size"	0	0	"ENSG00000137818"	"RPLP1"	12629	TRUE
"ENSG00000067225"	"OK"	"negbinomial.size"	6.98026030050656e-86	1.49824743356342e-83	"ENSG00000067225"	"PKM"	7452	TRUE
"ENSG00000041357"	"OK"	"negbinomial.size"	7.06389097109875e-58	9.70366702699835e-56	"ENSG00000041357"	"PSMA4"	6989	TRUE
"ENSG00000255198"	"OK"	"negbinomial.size"	5.62305903469358e-65	9.30650144091394e-63	"ENSG00000255198"	"SNHG9"	2660	FALSE
"ENSG00000103485"	"OK"	"negbinomial.size"	4.02366021348486e-134	1.53536167646227e-131	"ENSG00000103485"	"QPRT"	2881	TRUE
"ENSG00000149925"	"OK"	"negbinomial.size"	7.11263838893995e-37	5.48911873870045e-35	"ENSG00000149925"	"ALDOA"	6213	FALSE
"ENSG00000103035"	"OK"	"negbinomial.size"	7.623013828118e-40	6.71265006133699e-38	"ENSG00000103035"	"PSMD7"	4464	FALSE
"ENSG00000167526"	"OK"	"negbinomial.size"	7.16555247418245e-166	3.39424808061532e-163	"ENSG00000167526"	"RPL13"	12629	TRUE
"ENSG00000132507"	"OK"	"negbinomial.size"	3.48030753903285e-66	5.97612308296178e-64	"ENSG00000132507"	"EIF5A"	6818	TRUE
"ENSG00000161970"	"OK"	"negbinomial.size"	5.60531905739474e-123	1.97436584337004e-120	"ENSG00000161970"	"RPL26"	12629	TRUE
"ENSG00000233098"	"OK"	"negbinomial.size"	9.0844825673735e-73	1.75765545109873e-70	"ENSG00000233098"	"CCDC144NL-AS1"	3156	TRUE
"ENSG00000109113"	"OK"	"negbinomial.size"	8.25259469545997e-61	1.23223797099493e-58	"ENSG00000109113"	"RAB34"	1247	FALSE
"ENSG00000173812"	"OK"	"negbinomial.size"	2.40378791655789e-79	4.78562820431243e-77	"ENSG00000173812"	"EIF1"	11471	TRUE
"ENSG00000260027"	"OK"	"negbinomial.size"	1.25881593260135e-47	1.36160271386966e-45	"ENSG00000260027"	"HOXB7"	1067	TRUE
"ENSG00000170689"	"OK"	"negbinomial.size"	2.73040723491609e-42	2.58673132317533e-40	"ENSG00000170689"	"HOXB9"	630	TRUE
"ENSG00000167085"	"OK"	"negbinomial.size"	6.90042987934276e-41	6.23626350345602e-39	"ENSG00000167085"	"PHB"	5535	FALSE
"ENSG00000239672"	"OK"	"negbinomial.size"	5.79506853578257e-56	7.58160537867097e-54	"ENSG00000239672"	"NME1"	7766	FALSE
"ENSG00000266402"	"OK"	"negbinomial.size"	0	0	"ENSG00000266402"	"SNHG25"	11294	TRUE
"ENSG00000172809"	"OK"	"negbinomial.size"	1.66327239511158e-69	3.04644971888638e-67	"ENSG00000172809"	"RPL38"	12600	FALSE
"ENSG00000184009"	"OK"	"negbinomial.size"	0	0	"ENSG00000184009"	"ACTG1"	12345	TRUE
"ENSG00000169750"	"OK"	"negbinomial.size"	4.14868352391595e-51	4.74920546400279e-49	"ENSG00000169750"	"RAC3"	2954	FALSE
"ENSG00000101294"	"OK"	"negbinomial.size"	1.94411822550401e-36	1.45143217737764e-34	"ENSG00000101294"	"HM13"	2023	FALSE
"ENSG00000125977"	"OK"	"negbinomial.size"	9.03198490734061e-60	1.31991890076743e-57	"ENSG00000125977"	"EIF2S2"	8589	FALSE
"ENSG00000177410"	"OK"	"negbinomial.size"	1.79449269350371e-51	2.07150807820676e-49	"ENSG00000177410"	"ZFAS1"	11317	TRUE
"ENSG00000000419"	"OK"	"negbinomial.size"	1.35772586996877e-41	1.25175035407792e-39	"ENSG00000000419"	"DPM1"	1696	FALSE
"ENSG00000171858"	"OK"	"negbinomial.size"	5.47592667870338e-90	1.27496279297201e-87	"ENSG00000171858"	"RPS21"	12542	FALSE
"ENSG00000172270"	"OK"	"negbinomial.size"	3.62998728403317e-42	3.41542022744957e-40	"ENSG00000172270"	"BSG"	6839	FALSE
"ENSG00000167658"	"OK"	"negbinomial.size"	4.59363492752122e-98	1.16856968517331e-95	"ENSG00000167658"	"EEF2"	11535	TRUE
"ENSG00000233927"	"OK"	"negbinomial.size"	7.17897641949273e-60	1.06040429112443e-57	"ENSG00000233927"	"RPS28"	12618	TRUE
"ENSG00000179218"	"OK"	"negbinomial.size"	4.07332513296101e-90	9.64745988818713e-88	"ENSG00000179218"	"CALR"	5569	TRUE
"ENSG00000105655"	"OK"	"negbinomial.size"	2.98529439041788e-48	3.33406414968865e-46	"ENSG00000105655"	"ISYNA1"	1396	FALSE
"ENSG00000105372"	"OK"	"negbinomial.size"	8.67749900476327e-66	1.47163955343745e-63	"ENSG00000105372"	"RPS19"	12631	TRUE
"ENSG00000028277"	"OK"	"negbinomial.size"	5.46388611720929e-46	5.77364643016184e-44	"ENSG00000028277"	"POU2F2"	258	TRUE
"ENSG00000126457"	"OK"	"negbinomial.size"	4.93295152792034e-45	4.98264376022365e-43	"ENSG00000126457"	"PRMT1"	5330	FALSE
"ENSG00000129824"	"OK"	"negbinomial.size"	0	0	"ENSG00000129824"	"RPS4Y1"	3892	TRUE
"ENSG00000198692"	"OK"	"negbinomial.size"	1.30855683004756e-219	8.5598310354111e-217	"ENSG00000198692"	"EIF1AY"	1979	TRUE
"ENSG00000093010"	"OK"	"negbinomial.size"	2.56543645233402e-82	5.25991052921082e-80	"ENSG00000093010"	"COMT"	391	FALSE
"ENSG00000250479"	"OK"	"negbinomial.size"	3.80239728754737e-42	3.55330146524069e-40	"ENSG00000250479"	"CHCHD10"	2925	FALSE
"ENSG00000240972"	"OK"	"negbinomial.size"	6.53113349103767e-46	6.84871608903699e-44	"ENSG00000240972"	"MIF"	2993	FALSE
"ENSG00000189060"	"OK"	"negbinomial.size"	3.08885003565669e-71	5.89326846386333e-69	"ENSG00000189060"	"H1F0"	1946	TRUE
"ENSG00000100129"	"OK"	"negbinomial.size"	5.21612761107168e-39	4.29065538881986e-37	"ENSG00000100129"	"EIF3L"	9732	FALSE
"ENSG00000100316"	"OK"	"negbinomial.size"	4.21215107316555e-253	3.4036658407103e-250	"ENSG00000100316"	"RPL3"	12623	TRUE
"ENSG00000184983"	"OK"	"negbinomial.size"	2.64366824411105e-45	2.71015452756369e-43	"ENSG00000184983"	"NDUFA6"	6717	FALSE
"ENSG00000212907"	"OK"	"negbinomial.size"	4.29921597503982e-120	1.37344953137493e-117	"ENSG00000212907"	"MT-ND4L"	6697	TRUE
"ENSG00000198886"	"OK"	"negbinomial.size"	1.06261668396678e-62	1.67783510202893e-60	"ENSG00000198886"	"MT-ND4"	12382	TRUE
