"status"	"family"	"pval"	"qval"	"gene_id"	"gene_short_name"	"num_cells_expressed"	"use_for_ordering"
"ENSG00000069849"	"OK"	"negbinomial.size"	8.15784524935307e-39	3.71073907915109e-37	"ENSG00000069849"	"ATP1B3"	5189	FALSE
"ENSG00000163956"	"OK"	"negbinomial.size"	6.29153756414614e-60	5.11401488276187e-58	"ENSG00000163956"	"LRPAP1"	2339	FALSE
"ENSG00000138668"	"OK"	"negbinomial.size"	9.26138613503902e-36	3.73089915944372e-34	"ENSG00000138668"	"HNRNPD"	6818	FALSE
"ENSG00000197894"	"OK"	"negbinomial.size"	9.91109037606559e-39	4.46389011462338e-37	"ENSG00000197894"	"ADH5"	3976	FALSE
"ENSG00000150753"	"OK"	"negbinomial.size"	3.79595051637405e-44	2.00557585551655e-42	"ENSG00000150753"	"CCT5"	5935	FALSE
"ENSG00000164904"	"OK"	"negbinomial.size"	8.05692438169634e-54	5.45211676016565e-52	"ENSG00000164904"	"ALDH7A1"	1824	FALSE
"ENSG00000113140"	"OK"	"negbinomial.size"	2.49675496150343e-39	1.15481221906305e-37	"ENSG00000113140"	"SPARC"	1083	FALSE
"ENSG00000164611"	"OK"	"negbinomial.size"	5.67093831868395e-36	2.32542327414213e-34	"ENSG00000164611"	"PTTG1"	4268	TRUE
"ENSG00000184840"	"OK"	"negbinomial.size"	6.15572148299131e-36	2.50180905360508e-34	"ENSG00000184840"	"TMED9"	3850	FALSE
"ENSG00000187837"	"OK"	"negbinomial.size"	4.30096995049861e-72	4.58003288449608e-70	"ENSG00000187837"	"HIST1H1C"	2255	TRUE
"ENSG00000168298"	"OK"	"negbinomial.size"	2.43322628728269e-43	1.25188125499634e-41	"ENSG00000168298"	"HIST1H1E"	2329	TRUE
"ENSG00000204525"	"OK"	"negbinomial.size"	3.39254266727601e-122	7.06111494248038e-120	"ENSG00000204525"	"HLA-C"	2130	TRUE
"ENSG00000234745"	"OK"	"negbinomial.size"	1.51271781563484e-288	7.6963720864355e-286	"ENSG00000234745"	"HLA-B"	3065	TRUE
"ENSG00000213719"	"OK"	"negbinomial.size"	1.07910001522399e-195	3.705899227283e-193	"ENSG00000213719"	"CLIC1"	2583	TRUE
"ENSG00000137309"	"OK"	"negbinomial.size"	3.68328640695904e-221	1.44563729635418e-218	"ENSG00000137309"	"HMGA1"	10823	TRUE
"ENSG00000112559"	"OK"	"negbinomial.size"	8.06207693760546e-38	3.56105308334039e-36	"ENSG00000112559"	"MDFI"	1745	FALSE
"ENSG00000096384"	"OK"	"negbinomial.size"	7.89206932971266e-141	1.97115193422296e-138	"ENSG00000096384"	"HSP90AB1"	11759	TRUE
"ENSG00000120437"	"OK"	"negbinomial.size"	4.9462065370899e-256	2.26486797333347e-253	"ENSG00000120437"	"ACAT2"	6307	TRUE
"ENSG00000122566"	"OK"	"negbinomial.size"	2.08190408042266e-85	2.67281461240804e-83	"ENSG00000122566"	"HNRNPA2B1"	9831	TRUE
"ENSG00000122592"	"OK"	"negbinomial.size"	3.92189010937011e-58	3.04378556115352e-56	"ENSG00000122592"	"HOXA7"	1584	TRUE
"ENSG00000102265"	"OK"	"negbinomial.size"	9.62898308601359e-36	3.86764153954879e-34	"ENSG00000102265"	"TIMP1"	1066	TRUE
"ENSG00000198157"	"OK"	"negbinomial.size"	6.66665038272489e-65	6.18782272347918e-63	"ENSG00000198157"	"HMGN5"	1785	FALSE
"ENSG00000184515"	"OK"	"negbinomial.size"	1.68425840745583e-37	7.3217271339306e-36	"ENSG00000184515"	"BEX5"	387	TRUE
"ENSG00000079459"	"OK"	"negbinomial.size"	1.68552917863565e-89	2.24797226474932e-87	"ENSG00000079459"	"FDFT1"	5797	TRUE
"ENSG00000104332"	"OK"	"negbinomial.size"	1.82708311846912e-96	2.72811313026199e-94	"ENSG00000104332"	"SFRP1"	1494	FALSE
"ENSG00000137563"	"OK"	"negbinomial.size"	2.06089315646422e-42	1.02203932456133e-40	"ENSG00000137563"	"GGH"	2592	FALSE
"ENSG00000164985"	"OK"	"negbinomial.size"	1.28196927757995e-62	1.1288725619305e-60	"ENSG00000164985"	"PSIP1"	5944	FALSE
"ENSG00000147872"	"OK"	"negbinomial.size"	4.12651651749152e-72	4.42859042193602e-70	"ENSG00000147872"	"PLIN2"	1550	FALSE
"ENSG00000136938"	"OK"	"negbinomial.size"	8.85853496315647e-37	3.76748281080125e-35	"ENSG00000136938"	"ANP32B"	8648	FALSE
"ENSG00000106853"	"OK"	"negbinomial.size"	1.79813865734903e-53	1.19907916194192e-51	"ENSG00000106853"	"PTGR1"	770	FALSE
"ENSG00000188229"	"OK"	"negbinomial.size"	1.46486032860324e-65	1.3782730365769e-63	"ENSG00000188229"	"TUBB4B"	4813	TRUE
"ENSG00000142089"	"OK"	"negbinomial.size"	1.01331083354876e-48	6.10519777213127e-47	"ENSG00000142089"	"IFITM3"	1378	TRUE
"ENSG00000177600"	"OK"	"negbinomial.size"	0	0	"ENSG00000177600"	"RPLP2"	12624	TRUE
"ENSG00000214063"	"OK"	"negbinomial.size"	2.49021494186667e-35	9.80174288149642e-34	"ENSG00000214063"	"TSPAN4"	716	FALSE
"ENSG00000175356"	"OK"	"negbinomial.size"	1.4214587437428e-36	5.93513032303795e-35	"ENSG00000175356"	"SCUBE2"	951	FALSE
"ENSG00000133812"	"OK"	"negbinomial.size"	3.95246842417988e-57	2.93486804015994e-55	"ENSG00000133812"	"SBF2"	1349	TRUE
"ENSG00000134333"	"OK"	"negbinomial.size"	1.78049854788985e-311	1.01911285634845e-308	"ENSG00000134333"	"LDHA"	3401	TRUE
"ENSG00000110492"	"OK"	"negbinomial.size"	2.32373654572773e-218	8.86699136907273e-216	"ENSG00000110492"	"MDK"	11065	TRUE
"ENSG00000213619"	"OK"	"negbinomial.size"	1.87385202039764e-48	1.10953039673286e-46	"ENSG00000213619"	"NDUFS3"	3924	FALSE
"ENSG00000084207"	"OK"	"negbinomial.size"	4.63897371839791e-56	3.28482381286764e-54	"ENSG00000084207"	"GSTP1"	10081	TRUE
"ENSG00000110092"	"OK"	"negbinomial.size"	5.36881687202675e-128	1.15236620892237e-125	"ENSG00000110092"	"CCND1"	2818	TRUE
"ENSG00000151500"	"OK"	"negbinomial.size"	2.89011180027227e-41	1.41790949286929e-39	"ENSG00000151500"	"THYN1"	3226	FALSE
"ENSG00000151465"	"OK"	"negbinomial.size"	1.29230199566203e-52	8.37375118604213e-51	"ENSG00000151465"	"CDC123"	2988	FALSE
"ENSG00000166228"	"OK"	"negbinomial.size"	1.0890589905711e-36	4.60320103183852e-35	"ENSG00000166228"	"PCBD1"	2659	FALSE
"ENSG00000171314"	"OK"	"negbinomial.size"	3.24617463710349e-83	3.94625672476908e-81	"ENSG00000171314"	"PGAM1"	6731	FALSE
"ENSG00000127884"	"OK"	"negbinomial.size"	5.12894534659295e-36	2.11580547225668e-34	"ENSG00000127884"	"ECHS1"	4584	FALSE
"ENSG00000111669"	"OK"	"negbinomial.size"	1.78189866905909e-183	5.56316864019653e-181	"ENSG00000111669"	"TPI1"	9142	TRUE
"ENSG00000008394"	"OK"	"negbinomial.size"	2.79744830652568e-165	8.00594737223818e-163	"ENSG00000008394"	"MGST1"	5573	TRUE
"ENSG00000139219"	"OK"	"negbinomial.size"	1.06883111350056e-42	5.39799007579306e-41	"ENSG00000139219"	"COL2A1"	424	FALSE
"ENSG00000167553"	"OK"	"negbinomial.size"	6.99371164306358e-109	1.17161727854591e-106	"ENSG00000167553"	"TUBA1C"	1395	TRUE
"ENSG00000197757"	"OK"	"negbinomial.size"	3.1883285073065e-50	1.97288597769682e-48	"ENSG00000197757"	"HOXC6"	399	TRUE
"ENSG00000250742"	"OK"	"negbinomial.size"	2.87796420000673e-64	2.61818504738361e-62	"ENSG00000250742"	"RP11-834C11.4"	2986	TRUE
"ENSG00000135404"	"OK"	"negbinomial.size"	2.81145036022496e-67	2.71978123932467e-65	"ENSG00000135404"	"CD63"	6298	TRUE
"ENSG00000170515"	"OK"	"negbinomial.size"	1.03608658731791e-48	6.21516220523409e-47	"ENSG00000170515"	"PA2G4"	7271	TRUE
"ENSG00000110955"	"OK"	"negbinomial.size"	4.71896357205245e-58	3.62147500498796e-56	"ENSG00000110955"	"ATP5B"	8849	TRUE
"ENSG00000110958"	"OK"	"negbinomial.size"	1.21199350828781e-40	5.84180870994726e-39	"ENSG00000110958"	"PTGES3"	8329	TRUE
"ENSG00000166226"	"OK"	"negbinomial.size"	1.34458626367437e-36	5.63127484880938e-35	"ENSG00000166226"	"CCT2"	7087	FALSE
"ENSG00000166598"	"OK"	"negbinomial.size"	2.46976417646837e-92	3.49764438063361e-90	"ENSG00000166598"	"HSP90B1"	6144	TRUE
"ENSG00000088986"	"OK"	"negbinomial.size"	2.02830000695105e-37	8.78951331087906e-36	"ENSG00000088986"	"DYNLL1"	8475	TRUE
"ENSG00000120699"	"OK"	"negbinomial.size"	8.1871010560278e-39	3.71175601342092e-37	"ENSG00000120699"	"EXOSC8"	3212	FALSE
"ENSG00000119705"	"OK"	"negbinomial.size"	2.21168576246578e-52	1.41971622985946e-50	"ENSG00000119705"	"SLIRP"	8599	FALSE
"ENSG00000080824"	"OK"	"negbinomial.size"	0	0	"ENSG00000080824"	"HSP90AA1"	11399	TRUE
"ENSG00000100664"	"OK"	"negbinomial.size"	1.36000445478088e-95	2.0088581930457e-93	"ENSG00000100664"	"EIF5"	8017	FALSE
"ENSG00000166165"	"OK"	"negbinomial.size"	0	0	"ENSG00000166165"	"CKB"	11425	TRUE
"ENSG00000182636"	"OK"	"negbinomial.size"	2.61468732876354e-128	5.79321932826206e-126	"ENSG00000182636"	"NDN"	4292	TRUE
"ENSG00000182117"	"OK"	"negbinomial.size"	7.65159588503148e-61	6.40914467516326e-59	"ENSG00000182117"	"NOP10"	6616	FALSE
"ENSG00000167004"	"OK"	"negbinomial.size"	8.32013998867623e-57	6.07945548002369e-55	"ENSG00000167004"	"PDIA3"	3693	FALSE
"ENSG00000128951"	"OK"	"negbinomial.size"	7.2231126043725e-39	3.31852501158077e-37	"ENSG00000128951"	"DUT"	4936	TRUE
"ENSG00000166450"	"OK"	"negbinomial.size"	2.43809473961852e-35	9.6241688040631e-34	"ENSG00000166450"	"PRTG"	4540	FALSE
"ENSG00000182718"	"OK"	"negbinomial.size"	0	0	"ENSG00000182718"	"ANXA2"	1884	TRUE
"ENSG00000166794"	"OK"	"negbinomial.size"	1.45482405034304e-40	6.96338605559663e-39	"ENSG00000166794"	"PPIB"	5814	FALSE
"ENSG00000137818"	"OK"	"negbinomial.size"	0	0	"ENSG00000137818"	"RPLP1"	12629	TRUE
"ENSG00000067225"	"OK"	"negbinomial.size"	1.25862882857566e-138	3.03329547686733e-136	"ENSG00000067225"	"PKM"	7452	TRUE
"ENSG00000041357"	"OK"	"negbinomial.size"	3.48873159497947e-84	4.31754107389486e-82	"ENSG00000041357"	"PSMA4"	6989	TRUE
"ENSG00000103363"	"OK"	"negbinomial.size"	2.34482408277387e-37	1.01291976179449e-35	"ENSG00000103363"	"TCEB2"	9039	FALSE
"ENSG00000189067"	"OK"	"negbinomial.size"	1.63954982003141e-47	9.3843732824048e-46	"ENSG00000189067"	"LITAF"	1166	FALSE
"ENSG00000103485"	"OK"	"negbinomial.size"	4.48605309620718e-225	1.86742155704843e-222	"ENSG00000103485"	"QPRT"	2881	TRUE
"ENSG00000149925"	"OK"	"negbinomial.size"	4.15222278672929e-56	2.95539297519691e-54	"ENSG00000149925"	"ALDOA"	6213	FALSE
"ENSG00000250616"	"OK"	"negbinomial.size"	8.1210873377525e-58	6.12963608564319e-56	"ENSG00000250616"	"RP11-455F5.3"	703	TRUE
"ENSG00000103035"	"OK"	"negbinomial.size"	2.2861328352907e-56	1.65287403991518e-54	"ENSG00000103035"	"PSMD7"	4464	FALSE
"ENSG00000003249"	"OK"	"negbinomial.size"	1.00802025011881e-37	4.42401730858854e-36	"ENSG00000003249"	"DBNDD1"	593	TRUE
"ENSG00000142507"	"OK"	"negbinomial.size"	1.03648169680216e-42	5.25392954574584e-41	"ENSG00000142507"	"PSMB6"	5469	TRUE
"ENSG00000108518"	"OK"	"negbinomial.size"	1.69049090522154e-47	9.63579815976276e-46	"ENSG00000108518"	"PFN1"	9403	FALSE
"ENSG00000132507"	"OK"	"negbinomial.size"	1.10869234461434e-97	1.69223408199635e-95	"ENSG00000132507"	"EIF5A"	6818	TRUE
"ENSG00000109113"	"OK"	"negbinomial.size"	4.55559499090292e-95	6.65746897766313e-93	"ENSG00000109113"	"RAB34"	1247	FALSE
"ENSG00000120094"	"OK"	"negbinomial.size"	1.46180120941022e-42	7.32874569841905e-41	"ENSG00000120094"	"HOXB1"	448	FALSE
"ENSG00000108511"	"OK"	"negbinomial.size"	1.18799784041642e-52	7.77120301609539e-51	"ENSG00000108511"	"HOXB6"	422	TRUE
"ENSG00000260027"	"OK"	"negbinomial.size"	6.82507289939046e-83	8.2242128437655e-81	"ENSG00000260027"	"HOXB7"	1067	TRUE
"ENSG00000120068"	"OK"	"negbinomial.size"	2.83999559147485e-62	2.45364902138931e-60	"ENSG00000120068"	"HOXB8"	1068	TRUE
"ENSG00000170689"	"OK"	"negbinomial.size"	6.72635983278146e-69	6.69565253789268e-67	"ENSG00000170689"	"HOXB9"	630	TRUE
"ENSG00000167085"	"OK"	"negbinomial.size"	2.90495580326237e-63	2.62535380719837e-61	"ENSG00000167085"	"PHB"	5535	FALSE
"ENSG00000239672"	"OK"	"negbinomial.size"	5.01912420343456e-88	6.5664484935791e-86	"ENSG00000239672"	"NME1"	7766	FALSE
"ENSG00000087191"	"OK"	"negbinomial.size"	9.35106763957876e-38	4.11716718477223e-36	"ENSG00000087191"	"PSMC5"	5221	FALSE
"ENSG00000182481"	"OK"	"negbinomial.size"	1.77677596160532e-48	1.05660482184296e-46	"ENSG00000182481"	"KPNA2"	6282	TRUE
"ENSG00000189159"	"OK"	"negbinomial.size"	1.03177351408417e-62	9.1441759761124e-61	"ENSG00000189159"	"HN1"	9062	TRUE
"ENSG00000169750"	"OK"	"negbinomial.size"	2.56661655861205e-82	3.06587927527424e-80	"ENSG00000169750"	"RAC3"	2954	FALSE
"ENSG00000101220"	"OK"	"negbinomial.size"	2.93837872456319e-50	1.82644835019568e-48	"ENSG00000101220"	"C20orf27"	4112	FALSE
"ENSG00000101294"	"OK"	"negbinomial.size"	1.68191567617146e-70	1.72421460026622e-68	"ENSG00000101294"	"HM13"	2023	FALSE
"ENSG00000088325"	"OK"	"negbinomial.size"	6.77262868467922e-54	4.62863682793226e-52	"ENSG00000088325"	"TPX2"	2999	TRUE
"ENSG00000175063"	"OK"	"negbinomial.size"	2.25174761418508e-48	1.31626625430044e-46	"ENSG00000175063"	"UBE2C"	3524	TRUE
"ENSG00000177410"	"OK"	"negbinomial.size"	1.34991513596805e-85	1.74941360592388e-83	"ENSG00000177410"	"ZFAS1"	11317	TRUE
"ENSG00000000419"	"OK"	"negbinomial.size"	2.97182635525653e-55	2.05145621317382e-53	"ENSG00000000419"	"DPM1"	1696	FALSE
"ENSG00000172270"	"OK"	"negbinomial.size"	1.84658897139534e-66	1.76156893750401e-64	"ENSG00000172270"	"BSG"	6839	FALSE
"ENSG00000167468"	"OK"	"negbinomial.size"	7.47698442482261e-39	3.42371116812627e-37	"ENSG00000167468"	"GPX4"	7617	FALSE
"ENSG00000105401"	"OK"	"negbinomial.size"	2.59487300563683e-45	1.39787335209542e-43	"ENSG00000105401"	"CDC37"	3908	FALSE
"ENSG00000179218"	"OK"	"negbinomial.size"	4.35873853904885e-118	8.5537130444163e-116	"ENSG00000179218"	"CALR"	5569	TRUE
"ENSG00000105655"	"OK"	"negbinomial.size"	5.12210966079963e-72	5.41249387772343e-70	"ENSG00000105655"	"ISYNA1"	1396	FALSE
"ENSG00000126267"	"OK"	"negbinomial.size"	2.195419312467e-49	1.34037667090485e-47	"ENSG00000126267"	"COX6B1"	9066	FALSE
"ENSG00000099341"	"OK"	"negbinomial.size"	4.63079642269509e-38	2.05204033737298e-36	"ENSG00000099341"	"PSMD8"	4903	FALSE
"ENSG00000126457"	"OK"	"negbinomial.size"	5.33619339985423e-81	6.21214311303369e-79	"ENSG00000126457"	"PRMT1"	5330	FALSE
"ENSG00000129824"	"OK"	"negbinomial.size"	0	0	"ENSG00000129824"	"RPS4Y1"	3892	TRUE
"ENSG00000233864"	"OK"	"negbinomial.size"	1.90362148554742e-52	1.22770180032699e-50	"ENSG00000233864"	"TTTY15"	329	TRUE
"ENSG00000067048"	"OK"	"negbinomial.size"	9.67938237614859e-56	6.7839630459772e-54	"ENSG00000067048"	"DDX3Y"	371	FALSE
"ENSG00000176728"	"OK"	"negbinomial.size"	9.16724811965119e-40	4.26883008202198e-38	"ENSG00000176728"	"TTTY14"	260	FALSE
"ENSG00000198692"	"OK"	"negbinomial.size"	0	0	"ENSG00000198692"	"EIF1AY"	1979	TRUE
"ENSG00000250479"	"OK"	"negbinomial.size"	6.67950762995867e-75	7.39970938005986e-73	"ENSG00000250479"	"CHCHD10"	2925	FALSE
"ENSG00000189060"	"OK"	"negbinomial.size"	4.02919435563269e-111	7.09603113632388e-109	"ENSG00000189060"	"H1F0"	1946	TRUE
"ENSG00000100138"	"OK"	"negbinomial.size"	3.26833760521334e-41	1.59776347625679e-39	"ENSG00000100138"	"SNU13"	6568	FALSE
"ENSG00000184983"	"OK"	"negbinomial.size"	2.79776575149093e-69	2.80532176118473e-67	"ENSG00000184983"	"NDUFA6"	6717	FALSE
"ENSG00000241837"	"OK"	"negbinomial.size"	5.49232859820992e-41	2.65662387160598e-39	"ENSG00000241837"	"ATP5O"	8318	FALSE
"ENSG00000160213"	"OK"	"negbinomial.size"	2.67552748306556e-58	2.08827960425407e-56	"ENSG00000160213"	"CSTB"	6410	FALSE
